阿泯娜原创蒙古服饰,601000,262000,乌兰察布市集宁区阿泯娜服装店,品牌主理人：阿泯娜品牌slogan：一个自信而清醒的品牌目前四家加盟店 持续招加盟中主营：成衣销售 私人定制（定制联系客服）直播时间： 9:00～12:00 ｜ 13:00～19:00 ｜ 20:00～24:00 客服时间与直播时间相同除本账号以外任何私信和电话都不要相信！！！
多多其木格,12204000,2571000,生活自媒体,在小号中放飞自我：多多琪木格（抖音号：ddqimuge）小号 每晚 21点后直播内蒙古女汉子的彪悍日常人生长度有限愿你我活得有宽度
巴图安达（大草原牧民）,8792000,1027000,未知,我是巴图安达 生活在内蒙古 锡林郭勒盟 东乌珠穆沁旗 原生态草原深处牧民 感谢您的关注！星图商务:15647917338售前售后:18247283042
牧民达西,59093000,3878000,乡村守护人,我家的草原很大，出了草原的地方都是远方。媒体/影视/公益合作V:BWR0470牧民达西V：MuminDaxi MurenDaxi 星图合作：BWR0417 售后：18247283042
锡林郭勒苏德,16616000,829000,未知,苏德:蒙古族 内蒙古 锡林郭勒盟 苏尼特左旗vx: sude6961 带你看草原 那达慕 赛马 摔跤 射箭 旅拍
雅典,9287000,343000,未知,此用户没有填写简介
圆圆已上线•,9998000,462000,未知,合：WA656299/：蒙古大力士耶我的声音可老雄厚了
李德戈景,1963000,419000,舞蹈演员,工作电话139 1189 7375（非本人）
敖其在草原,5094000,475000,三农自媒体,揭秘内蒙古草原森林美食与小众旅行的意义探寻内蒙古草原森林深处的游牧与狩猎部落 私人V：aoqi668 旅行 V：15504703530
呼亚格·呼麦,2008000,126000,抖音音乐人,感谢抖音这个平台，本人毕业于内蒙古大学艺术学院呼麦表演专业，感谢大家的支持！我会不定期的直播呦！关注我学呼麦！感谢！
常宏基,9072000,747000,未知,舞蹈风暴8强 代表作《生生不息》《草原随想》《她说》艺考咨询V：1041225184（启斐舞蹈艺考）商务V：1041225184常宏基
春雨Rain_,37408000,4133000,抖音音乐人,北京舞蹈学院与奥克兰大学双硕士 微博：春雨Rain_活成一束光
春雨Rain_,37408000,4133000,抖音音乐人,北京舞蹈学院与奥克兰大学双硕士 微博：春雨Rain_活成一束光
七哥侃历史,19310000,3211000,未知,隔日晚六点更新！
经典音乐（U盘）,631000,121000,未知,感谢抖音官方感谢关注与支持车载音乐u盘 ax9955888
小身板！,18989000,499000,未知,感谢相遇 感谢关注合作：C555566667（备注来意）
酷音乐（U盘）,10123000,1506000,萧县韩磊家电维修部,感谢抖音~官方高品质~车载~优盘完整版点击下方联系
吾来舞往 陈九舞课堂,2146000,259000,未知,专注高质量民族舞教学内容了解线上课程 详情v：wlww100
正蓝旗天爱源牧贸易有限公司,459000,305000,正蓝旗天爱源牧贸易有限公司,大家好，我是苏日！用内蒙食材做遍全球美食！
舞蹈系李佳琦,2403000,448000,未知,此用户没有填写简介
罐装蓝调,4453000,351000,未知,抖音看世界分享经典感谢抖音感谢有你
Uking国际,6347000,267000,山西亿通佳运国际贸易有限公司,Uking国际每天给大家带来有趣的国外冷知识帮助您在海外更好的生活~网购国内商品，转运至全球；专线客服24小时一对一服务；免费仓储，专业打包，协助清关，当天发出咨询请拨打主页电话或私信留言哦～
苏和带你看草原,2981000,157000,未知,苏和，蒙古族，热爱祖国，热爱自己的民族和文化。
黛尔玛精品服饰,844000,117000,黛尔玛百货官方账号,品牌主理人：黛尔玛从事专业民族服装行业8年设计制作销售服务于一体厂家直销无中间商差价感谢关注！直播场：每天早上9点——晚12点
蒙一堂秦玉东,512000,940000,未知,北京蒙一堂-秦玉东只有这一个号为本人刚入驻抖音！谢谢大家的关注！私信太多 一个一个回复
芸门小娟,713000,115000,未知,舞蹈编导研究生西安芸门舞蹈创始人，开设古典舞班，民族民间舞常规班，提升班， 集训班，系统研修班。课程咨询vx18329402613
